ID,CHURN,Gender,Status,Children,Est Income,Car Owner,Age,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan,LTV
1749,T,F,S,0,30763.8,Y,14.193333,21.32,0,35.85,0,CC,Budget,Standard,57.17,2,2106.12
1750,F,F,M,2,3193.6,N,54.046667,4.19,0,114.62,1,CH,Budget,Standard,118.82,2,1292.63
1751,F,M,M,1,69680.9,N,15.846667,7.67,0,32.12,0,CC,FreeLocal,Intnl_discount,39.8,2,1481.71
1754,F,F,M,0,83287,N,67,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,119.82,3,1064.51
1755,T,M,S,0,2056.06,Y,18.94,24.07,6.98,27.75,0,Auto,Budget,Standard,58.8,2,1828.1
1756,F,F,M,2,7776.6,N,35.706667,25.87,0,68.33,0,CC,FreeLocal,Standard,94.2,4,1311.52
1757,F,M,M,1,2067.82,N,47.853333,15.25,0,70.65,0,CC,Budget,Intnl_discount,85.9,3,944.45
1758,T,M,S,0,68000,N,63.353333,4.58,7.66,8.49,0,CC,Budget,Standard,20.74,4,166.85
1760,T,M,M,0,69343.3,N,42.166667,6.36,0,15.54,0,CC,FreeLocal,Standard,21.91,4,264.48
1764,F,F,M,0,14932.5,N,42,4.91,0,6.5,0,CC,Budget,Intnl_discount,11.42,4,160.9
1765,F,F,S,0,27498.1,N,43,2.2,0,9.88,0,CC,Budget,Intnl_discount,12.08,1,164.03
1767,F,M,M,2,21419.9,N,59.833333,26.39,0,103.12,0,CC,FreeLocal,Standard,129.51,1,1157.69
1768,F,M,M,2,30665.2,Y,22.88,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,77.44,4,2018.38
1769,F,F,M,1,78000,Y,58.56,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,37.04,4,316.36
1770,F,F,M,2,50561.3,N,46,16.6,0,113.31,1,CH,Budget,Standard,129.91,4,1475.17
1772,T,F,S,2,23464,Y,52,22.43,0,41.71,0,CC,Budget,Intnl_discount,64.14,1,683.23
1773,F,F,M,2,194.57,N,70,28.26,0,38.95,0,CC,FreeLocal,Standard,67.21,2,498.79
1774,F,F,M,1,98680.4,Y,70,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,26.44,2,199.99
1775,T,M,M,0,65619.7,Y,52,13.56,0,144.66,0,CC,Budget,Standard,158.22,1,1579.44
1776,F,F,M,1,95620.3,Y,61,10.91,0,93.61,0,CC,Budget,Standard,104.53,1,969.95
1777,F,F,S,0,85275,N,42,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,174.09,4,2181.33
1778,F,F,M,1,66921.4,Y,52.646667,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,24.67,4,270.12
1779,F,F,M,1,98453.6,Y,62,13.72,0,11.65,0,Auto,FreeLocal,Standard,25.38,1,202.93
1780,F,F,M,2,94026.8,Y,27.746667,25,0,10.62,0,CC,FreeLocal,Intnl_discount,35.63,4,641.79
1782,F,F,S,2,57420,Y,43,25.18,0,252.53,1,Auto,Budget,Standard,277.72,4,3449.99
1783,T,M,M,0,68000,N,49,3.93,3.73,26.69,1,CC,FreeLocal,Standard,34.35,4,392.84
1785,F,M,M,2,47639.1,N,43,17.48,0,39.62,0,CC,Budget,Intnl_discount,57.11,1,694
1786,F,F,M,2,63234.5,Y,52.36,0,0,1.16,0,CH,FreeLocal,Intnl_discount,1.16,1,12.32
1788,F,M,M,0,3911.9,N,38.413333,5.72,8.48,25.14,0,CC,Budget,Intnl_discount,39.36,2,552.11
1790,F,F,M,2,18296.4,Y,42.626667,0.08,0,10.39,0,CC,FreeLocal,Standard,10.47,3,142.46
1791,T,F,S,0,39461,N,22.226667,22.87,0.28,103.52,1,CC,FreeLocal,Standard,126.68,1,2845.17
1796,F,F,M,2,52957,Y,39.746667,25.79,0,125.52,2,CH,FreeLocal,Standard,151.32,4,1943.77
1797,F,F,S,2,86747.1,N,64.853333,20.15,0,37.24,0,Auto,Budget,Standard,57.4,1,508.95
1799,F,F,M,1,87404.6,N,63.186667,21.63,0,139.2,0,Auto,Budget,Standard,160.84,4,1302.34
1801,F,F,M,2,85394,Y,20.16,19.28,2.02,14.38,1,Auto,Budget,Intnl_discount,35.69,1,1005.87
1802,T,F,S,0,2121.36,N,39.786667,2.02,0,36.78,1,CC,FreeLocal,Standard,38.8,4,538.86
1803,F,F,M,2,63566.1,Y,56.3,7.94,0,65.09,0,CH,Budget,Intnl_discount,73.03,3,661.17
1806,F,F,S,0,89813.6,N,12.846667,14.94,1.96,149.26,0,CC,FreeLocal,Intnl_discount,166.18,4,6371.69
1808,F,F,M,2,82644.2,Y,33.493333,21.97,0,19.88,0,CC,FreeLocal,Intnl_discount,41.85,4,710.34
1809,T,F,S,1,27783.6,N,14.04,4.97,6.53,18.07,0,CC,FreeLocal,Standard,29.58,2,1197.21
1812,F,F,M,2,60485.5,N,41.666667,11.7,0,28.7,0,Auto,Budget,Intnl_discount,40.41,1,580.17
1815,F,F,M,2,809.43,Y,31.913333,0,0,2.89,0,CH,FreeLocal,Intnl_discount,2.89,3,46.71
1816,T,M,S,1,76529.8,N,58.28,18.46,5.36,20.05,0,CC,Budget,Standard,43.89,1,389.57
1817,F,F,M,2,34577.7,N,63.253333,29.18,0,116.57,3,CH,Budget,Standard,145.75,3,1139.04
1820,T,F,S,2,19008.4,Y,52.166667,10.54,0,137.19,0,CC,FreeLocal,Standard,147.74,2,1692.89
1821,F,F,M,0,98056.3,N,55.966667,23.7,0,126.96,0,Auto,FreeLocal,Standard,150.67,4,1339.85
1822,T,M,M,0,80000,Y,45,0,0,2.21,0,CH,Budget,Standard,2.21,1,28.94
1824,F,M,M,0,78894.2,N,34,2,1.41,43.23,0,CH,Budget,Intnl_discount,46.65,2,779.96
1825,T,M,S,1,16432.1,Y,20.92,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,109.78,1,3004.24
1826,T,M,M,1,62797.9,N,54.446667,8.32,4.28,55.48,0,CH,Budget,Intnl_discount,68.09,1,679.2
1827,F,M,S,1,71329.9,Y,42.233333,14.27,3.55,45.92,0,CC,Budget,Standard,63.75,4,851.82
1831,T,F,S,0,20913.6,N,53.013333,22.99,7.16,65.77,0,CC,FreeLocal,Standard,95.93,3,926.44
1834,T,F,S,1,540.4,Y,39.213333,12.34,0,7.75,0,Auto,Budget,Intnl_discount,20.1,2,274.37
1838,F,M,M,2,67339.8,N,17.006667,27.83,5.19,48.69,0,CC,FreeLocal,Intnl_discount,81.72,2,2406.57
1840,T,M,M,1,75799.9,N,46.38,22.24,7.02,64.8,0,CC,FreeLocal,Intnl_discount,94.06,2,1021.04
1841,T,F,S,2,15688.5,N,53.06,14.39,0,8.03,0,CC,Budget,Standard,22.42,3,224.89
1842,T,F,S,0,43382.3,N,16.073333,29.67,8.76,99.94,0,CH,FreeLocal,Standard,138.37,2,4908.96
1844,T,F,S,0,5185.31,N,62.053333,16.39,5.99,30.51,0,CC,FreeLocal,Intnl_discount,52.9,1,457.36
1845,T,F,S,1,35089,N,16.06,26.01,0,108.44,0,CC,Budget,Standard,134.45,2,4376.87
1846,T,F,S,0,37000,N,22.433333,22.96,8.28,75.27,0,CH,Budget,Intnl_discount,106.53,4,2650.27
1848,F,F,M,2,80087.7,N,41.92,8.74,0,22.82,0,CC,FreeLocal,Standard,31.56,4,422.27
1849,F,F,M,2,59691.3,N,38.04,21.94,0,256.7,0,CC,Budget,Standard,278.65,3,4314.48
1851,T,F,S,2,11251.1,Y,47,28.42,0,113.48,0,CC,FreeLocal,Standard,141.91,4,1741.71
1853,T,M,M,1,70908.7,N,49.62,7.7,4.55,43.2,0,CC,FreeLocal,Standard,55.47,1,645.44
1854,T,M,S,0,94928.3,N,40.18,14.42,5.61,73.74,0,CH,FreeLocal,Standard,93.78,1,1220.54
1856,F,F,M,2,50622.3,N,40.46,20.45,2.07,90.19,0,Auto,FreeLocal,Standard,112.72,1,1377.62
1858,T,M,M,0,100020,Y,45.653333,16.2,4.27,18.84,0,CC,FreeLocal,Intnl_discount,39.32,1,459.93
1862,T,M,M,0,69000,Y,52.266667,29.55,0,62.81,0,CH,Budget,Standard,92.37,3,1045.1
1863,F,M,S,1,37626,N,33.866667,7.5,8.06,71.55,0,CH,Budget,Intnl_discount,87.12,2,1471.93
1865,T,F,M,1,56722.8,N,60.593333,17.37,6.21,51.17,0,CC,FreeLocal,Standard,74.77,4,611.28
1867,T,M,M,1,120000,N,64.226667,0,0,3.22,0,CC,Budget,Intnl_discount,3.22,3,26.3
1868,T,F,S,2,3416.62,Y,22.76,18.97,0,104.73,0,CC,Budget,Standard,123.7,2,2999.13
1869,F,F,M,0,73069.1,Y,55.633333,0.17,0,10.22,0,Auto,Budget,Standard,10.39,3,105.41
1870,T,M,M,1,80000,Y,53.213333,15.27,0,25.62,0,CC,FreeLocal,Standard,40.9,3,394.17
1871,F,F,M,2,8032.16,N,45.666667,29.68,0,59.08,0,CC,FreeLocal,Standard,88.77,1,942.2
1872,F,F,D,1,93454.3,Y,48.533333,18.94,0,25.18,0,Auto,FreeLocal,Standard,44.13,4,499.33
1873,T,M,M,0,5745,Y,15.38,26.4,0,17.71,0,CC,FreeLocal,Standard,44.11,2,1701.12
1875,F,F,S,0,92564.1,Y,49.133333,23.17,0,51.68,0,Auto,FreeLocal,Standard,74.86,3,857.25
1879,F,F,M,2,48322.5,Y,49.333333,6.69,0,43.6,0,CC,FreeLocal,Standard,50.29,1,515.85
1882,F,F,M,2,81913.8,Y,49.66,6.7,0,46.33,0,CC,FreeLocal,Standard,53.03,3,532.59
1885,T,F,S,0,919.93,N,38.26,27.28,0,93.42,0,CH,Budget,Standard,120.71,2,1891.79
1886,F,F,M,2,69486.8,N,30.946667,7.72,0,9.39,1,CC,Budget,Standard,17.11,2,329.94
1887,F,F,M,2,24482.8,N,33.533333,0,0,2,0,CH,Budget,Intnl_discount,2,3,35.49
1890,F,F,M,2,92103.8,N,52.153333,7.42,0,7.43,0,CC,Budget,Standard,14.86,1,145.54
1891,T,F,S,2,8392.14,Y,36.68,25.03,7.33,54.8,0,CH,Budget,Intnl_discount,87.16,1,1411.89
1892,T,F,S,0,17138.2,N,63.786667,20.01,0,84.67,0,CC,FreeLocal,Intnl_discount,104.69,3,799.45
1894,F,F,M,2,47010.1,N,57.406667,2.54,0,164.76,0,CC,Budget,Intnl_discount,167.31,1,1471.68
1896,F,F,S,0,67239.4,N,44.433333,12.89,0,53.81,0,Auto,FreeLocal,Intnl_discount,66.7,1,859.97
1897,T,M,M,1,69406.7,Y,46.826667,6.9,7.21,128.1,1,CC,FreeLocal,Standard,142.23,4,1587.32
1899,F,F,M,2,83259.3,N,50.88,0,0,4.46,0,CC,Budget,Standard,4.46,2,48.59
1902,F,M,M,1,20818.5,N,12.68,9.13,6.29,47.85,0,Auto,FreeLocal,Standard,63.28,2,2800.32
1906,F,F,M,2,2185.6,N,52.513333,7.12,0,20.95,1,CH,Budget,Standard,28.07,4,286.43
1908,T,M,M,1,76511.3,N,62.08,21.68,3.46,17.37,0,CC,FreeLocal,Standard,42.52,2,358.77
1910,T,F,M,1,6946.07,N,20,43,0,8.84,0,CH,FreeLocal,Standard,34.61,1,917.49
1911,F,F,M,2,11234.7,Y,49.046667,0.69,0,112.72,0,CC,Budget,Standard,113.42,4,1241.4
1913,F,F,M,2,36660.9,Y,39.96,0,0,3.36,1,CH,Budget,Intnl_discount,3.36,2,44.56
1915,F,F,M,2,68462.8,N,34.4,24.39,5.93,60.51,0,CC,FreeLocal,Standard,90.84,1,1573
1918,F,F,M,2,72841.3,N,47.02,10.36,0,72.16,0,CC,Budget,Standard,82.53,1,929.74
1919,T,M,M,1,63670.8,Y,46.146667,27.39,0,51.47,0,Auto,FreeLocal,Standard,78.87,1,1007.5
1922,F,M,M,0,12387.6,N,56.173333,3,0,65.93,0,Auto,FreeLocal,Standard,93.85,2,947.89
1924,F,F,M,1,82931.3,N,64.64,19.24,0,118,0,Auto,FreeLocal,Standard,137.25,3,1181.88
1925,F,F,M,2,57483.9,N,44.026667,17.01,0,27.29,0,CH,Budget,Standard,44.3,2,529.56
1927,T,F,S,2,21274,N,45.526667,10.87,0,32.43,0,Auto,FreeLocal,Standard,43.31,2,553.19
1928,F,F,M,2,28267,N,30.093333,21.87,0,192.53,0,CC,FreeLocal,Standard,214.41,4,4173.08
1930,F,F,M,2,36725.1,N,55.793333,8.65,9.22,77,0,CH,Budget,Standard,94.88,4,854.47
1934,T,M,S,1,94188.3,N,57.546667,20.86,0.86,19.78,0,CC,Budget,Standard,41.51,3,389.23
1937,F,F,M,2,91861,Y,41.98,15.32,0,6.74,0,CC,Budget,Standard,22.06,1,271.66
1940,T,F,S,1,12374.9,Y,33.493333,17.49,0,106.1,0,Auto,FreeLocal,Standard,123.59,4,1986.06
1941,T,F,M,2,69133.9,Y,26.833333,8.58,0,37.73,0,CH,FreeLocal,Standard,46.32,1,1022.7
1943,F,F,M,2,84948,Y,29.446667,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,23.73,1,404.16
1944,F,F,M,2,30998.8,N,40.96,2.4,0,50.5,0,Auto,Budget,Standard,52.91,3,714.23
1950,F,M,M,2,21416.5,N,35.653333,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,27.61,1,416.91
1954,F,M,S,0,78554.2,N,16.7,5.59,7.26,23.03,0,Auto,Budget,Standard,35.88,2,1050.47
1955,T,M,S,1,3960.5,N,14.693333,29.78,0,66.35,0,Auto,FreeLocal,Standard,96.13,2,3202.12
1957,T,M,M,0,60101.1,Y,63.766667,27.7,6.11,124.14,2,CH,FreeLocal,Standard,157.96,4,1328.1
1958,F,F,M,2,38215.9,N,30.886667,0,0,0.97,0,Auto,Budget,Standard,0.97,4,15.37
1959,T,F,M,1,13829.4,N,19,42,0,160.42,0,CC,FreeLocal,Standard,176.61,2,5193.05
1960,F,F,M,2,49745.3,N,47.966667,2.84,0,24.44,0,CH,Budget,Intnl_discount,27.28,2,304.66
1962,F,F,M,2,88427,N,13.86,22.46,4.16,43.34,0,CC,Budget,Standard,69.97,3,2423.53
1963,F,F,M,2,98003.7,Y,26.273333,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount,84.42,4,1840.4
1964,T,M,S,0,89142.7,N,53.693333,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,16.91,1,186.71
1965,F,F,S,0,74530.8,N,63.086667,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,127.89,3,1058.55
1967,T,F,S,0,30000,N,23,45,0,262.91,0,CC,Budget,Standard,265.78,1,6856.98
1972,F,F,M,2,76289.2,N,48.206667,22.2,0,82.43,0,CC,Budget,Intnl_discount,104.63,3,1084.37
1974,T,M,M,1,66931.9,N,63.933333,11.72,0.39,5.35,0,CC,Budget,Standard,17.46,4,140.59
1975,F,M,M,2,9309.57,Y,25.44,8.56,0,99.73,0,CC,FreeLocal,Standard,108.3,3,2484.5
1976,T,F,M,1,14085.5,N,24,29,0,26.78,0,Auto,FreeLocal,Intnl_discount,48.08,2,1130.95
1977,T,F,S,0,32962.6,N,24,45,0,154.77,0,CC,Budget,Intnl_discount,168.28,3,3408.89
1978,T,F,S,0,35000,N,23,33,0,61.44,0,CC,Budget,Standard,65.79,1,1513.49
1979,T,F,S,2,39000,N,22,28,0,35.73,0,Auto,Budget,Standard,41.78,1,1134.64
1980,F,F,S,0,77726.4,N,56.72,14,0,9.51,0,Auto,Budget,Intnl_discount,23.52,1,211.59
1981,T,F,S,2,42000,N,19,25.77,2.22,38.18,0,CC,FreeLocal,Standard,62.95,3,1729.51
1982,T,F,S,1,2800.68,N,45.673333,28.45,0,106.3,0,CC,Budget,Standard,134.75,2,1551.65
1986,F,F,M,2,90271.6,N,44.926667,13.96,0,96.43,0,CC,FreeLocal,Standard,110.4,2,1214.01
1991,F,F,M,2,64816.6,Y,31.126667,21,0,6.87,0,CC,Budget,Standard,27.87,1,454.55
1992,F,F,M,2,98217.1,N,44.98,29.49,0,13.24,0,CC,FreeLocal,Standard,42.74,4,481.65
1994,T,F,S,1,2929.13,N,53.506667,14,0,88.23,0,CH,Budget,Intnl_discount,102.23,4,930.26
1996,F,F,M,2,41876.6,Y,44.093333,6.78,0,132.65,0,CC,FreeLocal,Standard,139.44,3,1697.19
1997,T,M,M,0,96223.4,Y,64.76,11.81,0.63,5.73,0,CC,FreeLocal,Standard,18.18,1,156.8
1998,T,F,S,0,15989.3,N,61.693333,3.67,0,25.49,1,CC,Budget,Intnl_discount,29.17,1,251.37
1999,T,M,M,0,69168.4,Y,62.426667,14.16,6.01,214.73,0,CC,Budget,Standard,234.91,3,2056.14
2000,F,M,M,1,92148.5,Y,30,7,0,100.9,0,CC,Budget,Intnl_discount,113.68,2,1835.6
2001,F,M,M,0,96681,Y,19.76,8,7.66,40.92,0,CC,Budget,Standard,73.76,2,2221.16
2002,F,M,S,0,62705.9,Y,38,9,0,6.81,0,CC,FreeLocal,Intnl_discount,33.44,2,468.31
2003,F,M,S,0,80221.2,N,29.026667,7,0,49.56,0,Auto,FreeLocal,Standard,50.48,2,846.72
2004,F,M,S,0,84479.2,N,39,2,0,43.01,0,CC,FreeLocal,Standard,56.23,2,772.85
2005,F,F,M,2,64977.4,N,38.193333,28.11,0,17.66,0,CC,FreeLocal,Standard,45.77,3,684.92
2006,T,F,M,0,77994,N,50.553333,12.4,0,89.62,0,CH,FreeLocal,Standard,102.02,1,1024.12
2007,F,M,M,2,90103.7,N,34.946667,12.23,8.87,45.34,0,CC,Budget,Intnl_discount,66.45,2,929.96
2008,T,F,M,0,59008.4,Y,30.18,12.86,0,18.73,0,CC,Budget,Standard,31.59,1,557.24
2009,F,M,S,1,5265.35,N,52.873333,2.33,5.3,23.46,0,Auto,Budget,Intnl_discount,31.1,2,348.12
2010,T,M,S,1,84978.1,N,21.64,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,88.79,1,2321.75
2011,F,F,M,2,36647.9,N,49.986667,21.41,0,85.96,0,CC,Budget,Intnl_discount,107.38,4,1215.12
2012,T,F,S,0,64319.2,N,41.226667,3.01,0,37.15,0,CH,Budget,Intnl_discount,40.16,1,522.55
2013,F,F,S,1,73338,N,48.246667,20.92,0,9.01,0,Auto,Budget,Intnl_discount,29.93,2,333.66
2014,T,F,S,0,433.74,N,60.746667,3.3,0,40.91,0,CC,FreeLocal,Standard,44.22,4,400.72
2015,F,F,M,2,16962.2,N,45.36,18.6,0,8.96,0,CC,Budget,Standard,27.57,2,348.08
2017,F,M,M,2,10708.3,N,26.026667,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,142.95,4,2904.99
2020,T,F,M,0,2031.61,N,20.3,21.64,0,87.4,0,CC,Budget,Standard,109.04,4,2918.47
2024,F,F,S,2,16938.5,N,46,13.35,0,8.76,0,CH,FreeLocal,Standard,22.11,4,236.86
2027,F,F,M,0,55221,N,61,0.49,0,15.2,0,CC,FreeLocal,Standard,15.69,1,145.37
2028,F,F,M,1,8073.11,N,55,28.7,0,60.35,0,Auto,FreeLocal,Standard,89.05,4,809.16
2029,F,M,M,0,95448.6,Y,53.68,24.24,0,5.21,0,CH,Budget,Standard,29.46,4,320.5
2030,T,M,S,1,24141.5,Y,17.006667,28.82,0,97.05,0,CC,FreeLocal,Standard,125.87,2,3990.99
2031,F,M,S,2,63152.6,Y,63.173333,29.93,0,40.07,0,CC,Budget,Intnl_discount,70.01,2,618.69
2032,F,M,S,1,31952,N,34.266667,0,0,4.87,2,CC,Budget,Standard,4.87,2,81.26
2033,F,M,S,2,72084.7,N,55.64,29.11,0,9.02,0,CC,Budget,Intnl_discount,38.13,2,357.27
2034,F,F,S,0,42760.5,N,52,13.47,0,40.23,0,CC,Budget,Standard,53.7,1,610.9
2035,F,F,S,1,49072,N,42,23.5,0,10.74,0,Auto,Budget,Intnl_discount,34.25,2,424.31
2036,F,F,M,0,27371.8,Y,43,16.14,0,126.55,0,CC,FreeLocal,Standard,142.7,2,1969.52
2040,T,M,M,1,71472.9,N,41.913333,16.02,0,114.2,0,CH,Budget,Standard,130.22,2,1752.12
2041,F,F,M,0,95405.7,N,55,7.74,0,6.21,0,CC,Budget,Standard,13.96,1,136.61
2042,F,F,S,0,95786.8,Y,52,21.33,0,87.46,0,CC,Budget,Standard,108.79,4,1037.62
2044,T,M,S,0,90321.6,N,55.113333,0.87,0,11.52,0,CH,FreeLocal,Intnl_discount,12.39,1,115.3
2045,T,M,D,1,90478.6,N,54.553333,18.02,0,136.47,0,CC,FreeLocal,Standard,154.49,1,1526.48
2046,F,F,M,2,56187,N,46,8.09,0,13.74,0,CH,Budget,Standard,21.83,2,228.59
2050,T,F,S,1,35089,N,24.393333,23.56,0,206.08,0,CC,Budget,Intnl_discount,229.64,4,5272.88
2052,F,M,M,0,9780.66,N,24.546667,2.8,7.27,11.32,1,CC,FreeLocal,Standard,21.39,2,502.45
2056,F,M,M,2,53010.8,N,18.84,12.45,0,46.42,4,CC,FreeLocal,Standard,58.87,2,1738.45
2057,F,M,M,1,75004.5,N,64.8,26.52,0,32.19,0,CC,Budget,Intnl_discount,58.72,2,446.87
2060,F,M,M,0,19749.3,N,60.366667,20.22,0,13.94,0,CC,Budget,Standard,34.17,1,275.41
2061,F,M,S,1,57626.9,Y,43.906667,9.38,0,38.96,0,CC,Budget,Standard,48.35,3,609
2062,F,M,M,2,20078,N,32.846667,9.65,0,6.33,0,CC,Budget,Intnl_discount,15.98,4,256.3
2063,F,F,M,2,47902,N,26.033333,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,72.31,3,1658.51
2064,T,M,M,1,7545.96,Y,16.753333,22.39,0,178.36,0,CC,Budget,Standard,200.75,4,6129.86
2068,T,M,S,2,89459.9,N,53.28,11.54,1.61,22.9,0,CC,FreeLocal,Standard,36.05,2,326.49
2071,T,F,S,1,13576.5,N,39.426667,14.83,0,25.66,0,CC,Budget,Standard,40.49,3,603.4
2073,F,F,M,2,42031.8,N,50.753333,20.45,0,39.33,0,CH,Budget,Intnl_discount,59.78,2,584.43
2078,T,M,S,2,43634.5,N,21.78,29.44,9.42,104.64,0,CC,Budget,Standard,143.5,4,3801.48
2082,T,F,S,1,13109.1,N,62.606667,22.38,0,40.48,0,Auto,Budget,Standard,62.87,3,599.03
2083,T,M,S,1,92647.5,N,56.046667,16.04,5.74,10.34,0,CC,Budget,Standard,32.13,1,314.13
2084,F,M,S,2,21021.6,Y,62.753333,3,0,11.19,0,CC,Budget,Standard,14.95,2,129.97
2085,T,M,S,0,74460.7,Y,55.34,25.53,0.99,179.93,0,CC,FreeLocal,Standard,206.46,3,1975.77
2087,T,F,S,2,28787.4,N,41.666667,27.97,0,58.09,0,Auto,Budget,Standard,86.06,3,995.64
2090,F,M,M,1,13091.6,N,59.126667,22.79,0,20.26,0,CC,Budget,Intnl_discount,43.06,1,382.02
2093,F,F,M,2,62061.8,Y,45.92,29.86,0,52.22,0,Auto,FreeLocal,Standard,82.08,1,928.23
2094,T,F,M,1,20550.9,Y,22.12,27.72,0.86,57.06,0,CC,Budget,Standard,85.64,3,2003.72
2097,F,M,M,2,1765.41,N,18.766667,3.04,0,44.95,0,CC,FreeLocal,Standard,47.99,1,1409.39
2098,T,F,S,2,19131.1,N,56.186667,22.15,0,34.91,0,Auto,Budget,Standard,57.07,4,520.43
2101,F,M,M,0,47870.8,Y,27.26,0,1.17,12.48,0,CC,FreeLocal,Standard,13.82,2,260.73
2102,F,F,S,2,6440.46,Y,48,22.66,0,27.2,0,CH,Budget,Standard,49.86,2,506.66
2104,F,M,M,2,28766.9,N,46.84,6.11,0,58.08,0,CC,Budget,Standard,64.2,3,741.58
2106,F,M,M,1,5252.29,N,16.333333,2.65,0,17.08,1,Auto,Budget,Standard,19.73,2,704.86
2109,F,M,M,2,91272.2,Y,25.033333,26.99,0,13.01,0,CC,FreeLocal,Standard,40,3,772.44
2114,F,F,S,0,73228.3,N,52.646667,22.47,0,28.11,0,Auto,Budget,Standard,50.58,2,529.66
2117,T,M,M,1,64792.3,N,52.146667,13.05,1.51,36.84,0,CH,FreeLocal,Standard,51.41,2,527.92
2119,T,F,S,0,93322.1,Y,40.313333,29.92,0,8.79,0,CH,Budget,Intnl_discount,38.72,1,495.15
2122,F,M,M,2,49910.7,Y,51.52,27.42,0,23.72,0,CC,Budget,Standard,51.14,1,585.14
2123,T,M,M,1,76161.4,Y,44.573333,11.96,0,25.58,0,CC,FreeLocal,Standard,37.55,3,471.78
2124,F,F,M,2,55860,Y,14.573333,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,26.37,4,941.63
2131,F,M,M,2,57360.8,Y,53.253333,10.36,0,57.25,0,CC,FreeLocal,Standard,67.61,4,731.82
2132,T,M,M,0,92414.7,Y,45.513333,29.43,0,10.62,0,CC,FreeLocal,Standard,40.06,3,426.39
2134,T,F,S,2,14578.8,Y,60.933333,11.91,0,95.1,0,Auto,Budget,Standard,107.02,1,982.23
2135,F,F,M,2,87578.2,Y,53.366667,0.29,0,22.15,0,CC,Budget,Standard,22.44,2,214.87
2136,F,F,M,2,86695.4,N,13.906667,25.94,0,32.09,0,CC,FreeLocal,Standard,58.03,1,2431.66
2140,F,F,M,0,83287,N,41,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,119.82,1,1717.66
2141,F,M,M,1,2067.82,N,47.853333,15.25,0,70.65,0,CC,Budget,Intnl_discount,85.9,1,964.44
2144,F,M,M,2,30665.2,Y,22.88,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,77.44,1,1841.05
2145,F,F,M,1,83287,Y,47,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,37.04,1,419.55
2146,F,F,M,1,98680.4,Y,42,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,26.44,4,332.02
2147,T,M,M,0,65619.7,Y,46,13.56,0,144.66,0,CC,Budget,Standard,158.22,2,1726.29
2148,F,F,M,1,95620.3,Y,43,10.91,0,93.61,0,CC,Budget,Standard,104.53,1,1205.56
2149,F,F,S,0,85275,N,47,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,174.09,1,1793.39
2150,F,F,M,1,66921.4,Y,62,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,24.67,1,215.65
2151,F,F,M,1,98453.6,Y,41,13.72,0,11.65,0,Auto,FreeLocal,Standard,25.38,3,353.56
2153,F,F,S,2,57420,Y,46,25.18,0,252.53,1,Auto,Budget,Standard,277.72,1,3125.74
2154,T,M,M,0,66000,N,46,3.93,3.73,26.69,1,CH,FreeLocal,Standard,34.35,4,426.69
2155,F,M,M,2,47639.1,N,48,17.48,0,39.62,0,CC,Budget,Intnl_discount,57.11,1,708.62
2158,T,F,S,0,39461,N,22.226667,22.87,0.28,103.52,1,CC,FreeLocal,Standard,126.68,4,2746.63
2159,F,M,M,1,47371,Y,54.96,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,270.97,4,2943.33
2162,T,M,S,1,16432.1,Y,20.92,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,109.78,2,3042.38
2165,T,F,S,1,540.4,Y,39.213333,12.34,0,7.75,0,Auto,Budget,Intnl_discount,20.1,2,274.91
2167,F,F,M,2,80087.7,N,41.92,8.74,0,22.82,0,CC,FreeLocal,Standard,31.56,2,441.83
2168,F,F,M,2,59691.3,N,38.04,21.94,0,256.7,0,CC,Budget,Standard,278.65,2,3655.95
2169,T,F,S,2,11251.1,Y,52.646667,28.42,0,113.48,0,CC,FreeLocal,Standard,141.91,4,1583.52
2173,F,F,S,2,93559.1,N,57.62,1.52,0,29.9,0,CC,Budget,Standard,31.42,4,305.74
2174,T,F,S,2,3416.62,Y,22.76,18.97,0,104.73,0,CC,Budget,Standard,123.7,2,2775.6
